ReturnID,SalesID,OrderID,ReturnDateKey,ReturnReason,ReturnStatus,RefundAmount
4013,38595,15406,20240918,Damaged,Refunded,10.7
4014,38606,15413,20241201,Not as expected,Refunded,225.97
4015,38628,15421,20251229,Changed mind,Refunded,53.43
4016,38632,15423,20240411,Not as expected,Approved,0.0
4017,38673,15438,20240822,Changed mind,Approved,0.0
4018,38685,15442,20250318,Damaged,Refunded,39.02
4019,38701,15448,20250713,Damaged,Refunded,52.47
4020,38711,15453,20250619,Damaged,Refunded,130.29
4021,38723,15458,20240810,Damaged,Refunded,109.19
4022,38748,15468,20240223,Damaged,Refunded,54.37
4023,38757,15474,20251219,Damaged,Refunded,211.37
4024,38762,15476,20241002,Allergic reaction,Approved,0.0
4025,38769,15480,20240705,Changed mind,Refunded,37.62
4026,38774,15481,20250730,Changed mind,Refunded,107.95
4027,38777,15482,20240807,Damaged,Approved,0.0
4028,38786,15486,20240829,Size/Fit,Approved,0.0
4029,38787,15486,20240806,Defective,Refunded,814.8
4030,38792,15487,20250325,Changed mind,Approved,0.0
4031,38798,15490,20250507,Size/Fit,Refunded,225.85
4032,38806,15493,20251119,Missing parts,Refunded,281.12
4033,38830,15503,20250210,Size/Fit,Refunded,149.17
4034,38835,15506,20251123,Changed mind,Refunded,298.71
4035,38858,15515,20240724,Changed mind,Refunded,95.73
4036,38877,15525,20240603,Late delivery,Refunded,28.54
4037,38888,15529,20250517,Changed mind,Refunded,25.42
4038,38901,15534,20250803,Size/Fit,Approved,0.0
4039,38908,15537,20250926,Damaged,Refunded,7.28
4040,38916,15540,20250511,Missing parts,Approved,0.0
4041,38920,15541,20250718,Not as expected,Refunded,73.89
4042,38922,15542,20240628,Late delivery,Refunded,44.45
4043,38924,15543,20250407,Changed mind,Refunded,9.52
4044,38928,15545,20250814,Late delivery,Refunded,24.81
4045,38934,15548,20251231,Damaged,Refunded,205.9
4046,38949,15554,20250309,Damaged,Refunded,15.42
4047,38954,15555,20241108,Damaged,Approved,0.0
4048,38977,15563,20240925,Allergic reaction,Refunded,43.07
4049,39000,15574,20250717,Damaged,Approved,0.0
4050,39006,15576,20250312,Not as expected,Refunded,145.86
4051,39035,15587,20251013,Not as expected,Refunded,110.03
4052,39037,15588,20250919,Damaged,Approved,0.0
4053,39041,15590,20240327,Not as expected,Pending,0.0
4054,39048,15591,20240914,Not as expected,Refunded,86.92
4055,39049,15592,20251231,Late delivery,Refunded,7.76
4056,39050,15592,20251231,Defective,Refunded,112.82
4057,39062,15598,20240224,Damaged,Refunded,247.51
4058,39068,15601,20240807,Damaged,Refunded,225.17
4059,39070,15601,20240807,Not as expected,Pending,0.0
4060,39073,15602,20240610,Damaged,Refunded,12.19
4061,39078,15603,20250330,Allergic reaction,Refunded,63.41
4062,39082,15604,20240901,Changed mind,Refunded,39.52
4063,39101,15611,20241231,Allergic reaction,Refunded,31.08
4064,39115,15615,20240221,Defective,Approved,0.0
4065,39118,15617,20250228,Damaged,Approved,0.0
4066,39157,15635,20250531,Damaged,Pending,0.0
4067,39166,15641,20250106,Not as expected,Pending,0.0
4068,39179,15646,20250501,Allergic reaction,Pending,0.0
4069,39216,15660,20251231,Missing parts,Refunded,1807.82
4070,39217,15660,20251226,Not as expected,Refunded,23.04
4071,39218,15660,20251231,Changed mind,Refunded,13.96
4072,39238,15669,20241211,Not as expected,Refunded,112.51
4073,39239,15669,20250112,Not as expected,Refunded,107.93
4074,39248,15673,20240612,Changed mind,Refunded,112.74
4075,39267,15680,20240525,Damaged,Refunded,58.39
4076,39304,15698,20241007,Size/Fit,Approved,0.0
4077,39312,15702,20240625,Wrong item,Refunded,14.22
4078,39314,15703,20240802,Damaged,Refunded,18.15
4079,39321,15706,20240408,Damaged,Refunded,62.81
4080,39325,15708,20240714,Not as expected,Refunded,182.37
4081,39342,15715,20250520,Not as expected,Refunded,79.12
4082,39343,15715,20250424,Damaged,Refunded,104.25
4083,39360,15721,20251009,Changed mind,Refunded,22.02
4084,39361,15722,20250608,Wrong item,Approved,0.0
4085,39367,15724,20240727,Damaged,Refunded,597.94
4086,39368,15724,20240629,Missing parts,Approved,0.0
4087,39385,15733,20250627,Damaged,Refunded,97.95
4088,39387,15733,20250723,Changed mind,Refunded,85.69
4089,39397,15737,20250916,Wrong item,Refunded,18.4
4090,39406,15741,20240716,Late delivery,Refunded,11.15
4091,39409,15742,20240818,Changed mind,Refunded,83.16
4092,39415,15745,20240317,Wrong item,Refunded,22.85
4093,39423,15747,20250623,Damaged,Refunded,106.88
4094,39427,15749,20251116,Not as expected,Refunded,20.82
4095,39431,15750,20250920,Damaged,Refunded,45.62
4096,39448,15756,20250124,Not as expected,Refunded,45.11
4097,39452,15757,20241024,Damaged,Refunded,345.74
4098,39466,15762,20240711,Late delivery,Refunded,30.7
4099,39468,15763,20250620,Allergic reaction,Refunded,69.04
4100,39500,15777,20251231,Not as expected,Refunded,61.53
4101,39509,15781,20250526,Not as expected,Refunded,289.91
4102,39510,15781,20250510,Changed mind,Refunded,324.98
4103,39516,15783,20250323,Not as expected,Refunded,130.54
4104,39548,15800,20240319,Damaged,Refunded,84.59
4105,39564,15806,20251231,Damaged,Refunded,138.91
4106,39580,15812,20251231,Defective,Refunded,158.99
4107,39582,15813,20240426,Missing parts,Approved,0.0
4108,39589,15815,20250411,Damaged,Refunded,27.01
4109,39603,15822,20251217,Changed mind,Refunded,88.83
4110,39604,15823,20250408,Not as expected,Refunded,54.49
4111,39618,15830,20241203,Damaged,Refunded,207.52
4112,39633,15837,20240507,Damaged,Refunded,80.53
4113,39636,15838,20240405,Damaged,Refunded,262.86
4114,39652,15845,20241015,Size/Fit,Refunded,194.45
4115,39656,15848,20240907,Not as expected,Refunded,420.42
4116,39670,15853,20250226,Damaged,Approved,0.0
4117,39680,15856,20250403,Changed mind,Refunded,78.72
4118,39682,15858,20250307,Damaged,Refunded,81.38
4119,39708,15867,20240303,Size/Fit,Refunded,75.21
4120,39733,15876,20241208,Damaged,Refunded,188.05
4121,39761,15888,20241214,Not as expected,Refunded,314.6
4122,39770,15890,20240515,Damaged,Refunded,119.94
4123,39811,15905,20250407,Changed mind,Refunded,156.79
4124,39812,15906,20241010,Defective,Refunded,257.77
4125,39819,15908,20250524,Damaged,Refunded,111.28
4126,39835,15913,20250930,Damaged,Refunded,69.89
4127,39847,15919,20250121,Damaged,Refunded,21.21
4128,39880,15931,20240213,Late delivery,Approved,0.0
4129,39888,15934,20240303,Damaged,Approved,0.0
4130,39892,15934,20240229,Defective,Refunded,297.36
4131,39904,15939,20240223,Wrong item,Refunded,151.44
4132,39905,15939,20240203,Missing parts,Refunded,104.27
4133,39908,15940,20240822,Not as expected,Refunded,1418.44
4134,39917,15944,20240616,Not as expected,Refunded,147.07
4135,39933,15950,20251231,Damaged,Refunded,874.38
4136,39937,15952,20240530,Damaged,Refunded,298.09
4137,39945,15955,20250901,Damaged,Refunded,14.47
4138,39949,15956,20241217,Damaged,Refunded,32.14
4139,39960,15960,20240328,Damaged,Approved,0.0
4140,39963,15960,20240313,Not as expected,Approved,0.0
4141,39991,15970,20250924,Defective,Refunded,458.8
4142,39996,15972,20250606,Not as expected,Refunded,221.18
4143,39998,15973,20250302,Not as expected,Refunded,154.73
4144,40018,15984,20241104,Changed mind,Approved,0.0
4145,40019,15984,20241025,Changed mind,Approved,0.0
4146,40021,15985,20250919,Not as expected,Refunded,45.96
4147,40030,15987,20241129,Changed mind,Approved,0.0
4148,40037,15991,20250614,Missing parts,Approved,0.0
4149,40041,15993,20250602,Not as expected,Refunded,253.08
4150,40043,15994,20250828,Damaged,Refunded,199.01
4151,40050,15996,20241214,Wrong item,Refunded,11.74
4152,40070,16005,20240328,Damaged,Refunded,104.97
4153,40081,16008,20240618,Not as expected,Refunded,231.59
4154,40111,16022,20251231,Not as expected,Refunded,131.43
4155,40117,16024,20240725,Damaged,Refunded,114.85
4156,40118,16024,20240708,Defective,Refunded,237.11
4157,40122,16025,20241111,Changed mind,Approved,0.0
4158,40129,16028,20241101,Allergic reaction,Refunded,23.99
4159,40131,16028,20241119,Changed mind,Refunded,40.59
4160,40155,16039,20250220,Not as expected,Refunded,181.72
4161,40166,16045,20251209,Wrong item,Refunded,38.81
4162,40179,16051,20250529,Not as expected,Refunded,39.32
4163,40190,16055,20250519,Not as expected,Refunded,208.48
4164,40207,16063,20240506,Changed mind,Pending,0.0
4165,40213,16065,20250520,Changed mind,Refunded,301.94
4166,40219,16067,20250211,Size/Fit,Refunded,128.14
4167,40242,16077,20250501,Size/Fit,Refunded,161.73
4168,40259,16084,20250327,Changed mind,Refunded,13.58
4169,40264,16086,20250616,Damaged,Approved,0.0
4170,40265,16087,20250507,Allergic reaction,Refunded,71.04
4171,40274,16091,20240912,Changed mind,Refunded,98.59
4172,40279,16093,20250113,Damaged,Refunded,423.4
4173,40284,16096,20250102,Damaged,Refunded,74.18
4174,40292,16099,20241020,Not as expected,Refunded,531.67
4175,40300,16102,20240509,Damaged,Refunded,344.59
4176,40315,16105,20240420,Defective,Refunded,773.08
4177,40318,16106,20241120,Not as expected,Pending,0.0
4178,40323,16108,20251214,Not as expected,Refunded,259.02
4179,40329,16111,20250508,Damaged,Refunded,71.82
4180,40345,16117,20250406,Not as expected,Refunded,58.0
4181,40362,16122,20240418,Wrong item,Refunded,64.21
4182,40365,16123,20251018,Changed mind,Refunded,64.14
4183,40371,16125,20251229,Wrong item,Refunded,53.06
4184,40397,16135,20241203,Late delivery,Refunded,19.68
4185,40404,16137,20240221,Wrong item,Refunded,13.45
4186,40409,16139,20250102,Late delivery,Refunded,13.25
4187,40410,16139,20250101,Changed mind,Refunded,77.84
4188,40423,16144,20240815,Allergic reaction,Refunded,50.85
4189,40426,16144,20240722,Not as expected,Refunded,98.25
4190,40434,16146,20240316,Damaged,Refunded,116.19
4191,40467,16160,20240321,Damaged,Refunded,213.48
4192,40491,16168,20240723,Missing parts,Refunded,568.05
4193,40497,16171,20250315,Missing parts,Refunded,269.37
4194,40498,16172,20251127,Size/Fit,Refunded,105.09
4195,40500,16172,20251215,Not as expected,Approved,0.0
4196,40507,16174,20251122,Changed mind,Refunded,88.46
4197,40518,16178,20240423,Not as expected,Refunded,114.46
4198,40520,16178,20240515,Changed mind,Refunded,202.73
4199,40523,16179,20240916,Damaged,Refunded,201.19
4200,40534,16184,20250923,Missing parts,Refunded,471.38
4201,40535,16185,20251231,Not as expected,Approved,0.0
4202,40542,16188,20250906,Changed mind,Refunded,22.34
4203,40545,16190,20241104,Missing parts,Refunded,294.73
4204,40547,16191,20250330,Not as expected,Refunded,102.53
4205,40555,16194,20240914,Not as expected,Refunded,143.58
4206,40558,16196,20251014,Changed mind,Refunded,86.98
4207,40567,16201,20250413,Changed mind,Refunded,181.96
4208,40575,16204,20251205,Changed mind,Refunded,39.77
4209,40585,16208,20240827,Not as expected,Pending,0.0
4210,40591,16211,20250708,Changed mind,Refunded,420.84
4211,40594,16212,20250520,Not as expected,Refunded,156.45
4212,40596,16212,20250510,Late delivery,Refunded,10.38
4213,40600,16213,20251115,Late delivery,Refunded,14.86
4214,40601,16213,20251125,Damaged,Refunded,13.62
4215,40604,16214,20250222,Defective,Refunded,208.44
4216,40617,16219,20240303,Wrong item,Approved,0.0
4217,40623,16222,20240705,Not as expected,Refunded,125.12
4218,40629,16225,20251113,Not as expected,Refunded,176.4
4219,40630,16225,20251116,Changed mind,Approved,0.0
4220,40655,16235,20240224,Damaged,Refunded,297.61
4221,40673,16245,20240327,Not as expected,Pending,0.0
4222,40687,16251,20240917,Not as expected,Refunded,82.91
4223,40690,16253,20250529,Not as expected,Refunded,143.92
4224,40692,16253,20250610,Changed mind,Refunded,31.59
4225,40702,16257,20240616,Changed mind,Refunded,22.32
4226,40707,16258,20240304,Not as expected,Refunded,161.26
4227,40740,16270,20250524,Defective,Approved,0.0
4228,40748,16273,20240422,Not as expected,Refunded,47.9
4229,40754,16274,20240323,Damaged,Refunded,68.04
4230,40770,16280,20240120,Changed mind,Refunded,20.49
4231,40774,16282,20241223,Not as expected,Refunded,19.77
4232,40776,16284,20241120,Changed mind,Refunded,32.16
4233,40785,16287,20240920,Allergic reaction,Refunded,88.26
4234,40807,16298,20241123,Defective,Refunded,190.19
4235,40808,16298,20241127,Wrong item,Refunded,13.69
4236,40827,16306,20250131,Damaged,Refunded,29.45
4237,40829,16307,20240520,Damaged,Refunded,173.04
4238,40838,16312,20251103,Missing parts,Approved,0.0
4239,40839,16312,20251019,Changed mind,Approved,0.0
4240,40847,16315,20250611,Changed mind,Refunded,352.61
4241,40854,16318,20250928,Wrong item,Pending,0.0
4242,40857,16320,20250722,Damaged,Refunded,26.59
4243,40869,16326,20250621,Damaged,Refunded,1090.81
4244,40870,16327,20241203,Damaged,Approved,0.0
4245,40875,16328,20240712,Not as expected,Refunded,38.19
4246,40876,16329,20241106,Damaged,Refunded,21.64
4247,40887,16335,20240606,Not as expected,Approved,0.0
4248,40889,16336,20240426,Damaged,Refunded,171.74
4249,40911,16345,20240701,Damaged,Refunded,118.11
4250,40912,16345,20240723,Missing parts,Refunded,820.15
4251,40937,16354,20250919,Defective,Refunded,379.04
4252,40954,16361,20250117,Changed mind,Approved,0.0
4253,40959,16363,20251018,Changed mind,Refunded,184.76
4254,40961,16364,20250823,Not as expected,Refunded,153.28
4255,40969,16368,20251105,Changed mind,Refunded,20.26
4256,40986,16373,20241102,Defective,Refunded,152.32
4257,40989,16374,20240310,Size/Fit,Refunded,231.38
4258,40996,16378,20250304,Damaged,Refunded,202.08
4259,41009,16382,20250202,Damaged,Refunded,81.84
4260,41046,16399,20240906,Allergic reaction,Approved,0.0
4261,41054,16400,20250410,Allergic reaction,Approved,0.0
4262,41073,16408,20250917,Size/Fit,Refunded,491.03
4263,41075,16409,20240515,Size/Fit,Refunded,132.48
4264,41081,16413,20240325,Defective,Refunded,366.02
4265,41088,16414,20250602,Changed mind,Approved,0.0
4266,41091,16415,20251103,Defective,Approved,0.0
4267,41096,16416,20250516,Damaged,Refunded,70.9
4268,41102,16419,20251231,Size/Fit,Refunded,258.55
4269,41104,16420,20250915,Size/Fit,Refunded,154.09
4270,41142,16436,20251212,Damaged,Approved,0.0
4271,41145,16437,20250920,Not as expected,Refunded,204.3
4272,41147,16439,20250407,Not as expected,Refunded,100.64
4273,41148,16439,20250411,Damaged,Approved,0.0
4274,41161,16445,20240331,Not as expected,Refunded,271.33
4275,41165,16446,20240112,Damaged,Approved,0.0
4276,41195,16456,20240411,Not as expected,Refunded,87.0
4277,41196,16457,20250924,Changed mind,Approved,0.0
4278,41201,16459,20250929,Allergic reaction,Refunded,34.39
4279,41202,16459,20250914,Damaged,Refunded,270.45
4280,41222,16467,20251211,Allergic reaction,Refunded,42.64
4281,41238,16475,20241104,Damaged,Refunded,110.61
4282,41247,16478,20250831,Changed mind,Approved,0.0
4283,41248,16479,20240419,Damaged,Refunded,255.35
4284,41254,16483,20251231,Damaged,Approved,0.0
4285,41256,16484,20240504,Changed mind,Refunded,15.46
4286,41279,16491,20241014,Not as expected,Refunded,60.86
4287,41284,16493,20250827,Missing parts,Refunded,291.9
4288,41285,16494,20241129,Not as expected,Refunded,37.62
4289,41292,16496,20251212,Missing parts,Refunded,151.77
4290,41294,16497,20251203,Not as expected,Approved,0.0
4291,41302,16500,20250325,Not as expected,Approved,0.0
4292,41305,16501,20251222,Defective,Refunded,902.49
4293,41323,16510,20250703,Not as expected,Approved,0.0
4294,41324,16510,20250628,Size/Fit,Refunded,84.13
4295,41326,16510,20250708,Changed mind,Refunded,128.8
4296,41337,16515,20240628,Not as expected,Refunded,74.99
4297,41351,16522,20250731,Not as expected,Refunded,178.84
4298,41355,16524,20250130,Defective,Refunded,257.6
4299,41367,16531,20250603,Not as expected,Refunded,194.15
4300,41368,16532,20240904,Damaged,Refunded,77.96
4301,41381,16537,20240512,Wrong item,Approved,0.0
4302,41385,16539,20240513,Damaged,Refunded,100.48
4303,41393,16541,20250101,Missing parts,Approved,0.0
4304,41394,16541,20250121,Defective,Refunded,61.72
4305,41403,16544,20250820,Missing parts,Refunded,92.57
4306,41428,16553,20251010,Allergic reaction,Refunded,93.62
4307,41431,16554,20250602,Damaged,Pending,0.0
4308,41436,16557,20250512,Damaged,Refunded,104.37
4309,41440,16558,20250417,Not as expected,Refunded,112.39
4310,41471,16573,20240316,Damaged,Approved,0.0
4311,41489,16580,20251231,Changed mind,Refunded,42.99
4312,41495,16583,20250223,Changed mind,Refunded,17.01
4313,41499,16586,20250310,Wrong item,Approved,0.0
4314,41514,16591,20250406,Not as expected,Refunded,137.47
4315,41521,16593,20241210,Size/Fit,Approved,0.0
4316,41526,16594,20241210,Missing parts,Refunded,209.24
4317,41527,16595,20250425,Missing parts,Refunded,435.28
4318,41578,16614,20240808,Damaged,Approved,0.0
4319,41579,16614,20240724,Not as expected,Refunded,942.19
4320,41584,16616,20240329,Damaged,Refunded,31.64
4321,41601,16622,20240922,Size/Fit,Refunded,246.21
4322,41613,16628,20250310,Not as expected,Refunded,88.62
4323,41619,16632,20251128,Damaged,Pending,0.0
4324,41621,16632,20251112,Damaged,Refunded,235.72
4325,41626,16634,20250411,Size/Fit,Refunded,186.06
4326,41634,16636,20250830,Missing parts,Refunded,227.98
4327,41653,16643,20251231,Damaged,Refunded,52.53
4328,41669,16649,20250223,Damaged,Refunded,89.54
4329,41679,16654,20240210,Missing parts,Refunded,232.75
4330,41697,16661,20241107,Damaged,Approved,0.0
4331,41698,16661,20241121,Wrong item,Refunded,26.25
4332,41734,16676,20250427,Damaged,Refunded,315.17
4333,41737,16676,20250422,Missing parts,Refunded,99.6
4334,41738,16676,20250521,Changed mind,Refunded,17.73
4335,41801,16703,20250813,Size/Fit,Refunded,62.8
4336,41814,16710,20251231,Damaged,Refunded,116.79
4337,41830,16717,20250528,Changed mind,Refunded,79.61
4338,41835,16719,20250508,Not as expected,Refunded,92.96
4339,41841,16721,20241229,Late delivery,Refunded,11.13
4340,41849,16725,20250621,Missing parts,Refunded,346.24
4341,41855,16728,20250713,Allergic reaction,Refunded,41.01
4342,41858,16729,20241016,Damaged,Refunded,112.32
4343,41859,16730,20251231,Damaged,Refunded,70.38
4344,41863,16731,20240614,Damaged,Refunded,220.74
4345,41864,16732,20251109,Not as expected,Refunded,260.18
4346,41870,16736,20240617,Changed mind,Refunded,347.53
4347,41875,16737,20250403,Missing parts,Refunded,174.81
4348,41881,16739,20240219,Damaged,Refunded,277.35
4349,41885,16741,20250925,Changed mind,Refunded,27.87
4350,41900,16748,20250627,Damaged,Approved,0.0
4351,41905,16749,20250916,Not as expected,Refunded,30.08
4352,41907,16750,20240317,Not as expected,Refunded,52.37
4353,41919,16755,20250529,Changed mind,Refunded,15.36
4354,41929,16760,20240613,Defective,Pending,0.0
4355,41935,16763,20240927,Allergic reaction,Refunded,24.88
4356,41941,16767,20250126,Defective,Refunded,75.93
4357,41949,16770,20241209,Allergic reaction,Refunded,120.27
