ProductID,Category,Subcategory,Brand,BaseUnitPrice,EstimatedUnitCost,PriceBand
1540,Electronics,Accessories,Atlas,140.21,74.18,Premium
1541,Sports,Outdoor,Ridge,60.75,32.48,Mid
1542,Toys,Board Games,Nova,36.69,21.31,Mid
1543,Home,Cleaning,Linea,67.21,43.08,Mid
1544,Sports,Team Sports,Lumo,48.07,26.86,Mid
1545,Sports,Fitness,Vela,28.36,16.28,Mid
1546,Sports,Outdoor,Vela,160.69,90.45,Premium
1547,Sports,Outdoor,Cairo,55.26,34.84,Mid
1548,Grocery,Coffee & Tea,Cairo,20.38,12.03,Mid
1549,Toys,Board Games,Kora,21.25,10.32,Mid
1550,Beauty,Makeup,Bloom,53.3,33.43,Mid
1551,Books,Education,Zenith,11.42,5.81,Budget
1552,Grocery,Snacks,Mira,13.79,8.38,Budget
1553,Grocery,Pantry,Linea,16.92,8.82,Budget
1554,Beauty,Haircare,Lumo,57.05,37.84,Mid
1555,Toys,Board Games,Zenith,130.41,63.76,Premium
1556,Grocery,Pantry,Atlas,11.49,6.67,Budget
1557,Beauty,Haircare,Atlas,44.85,21.01,Mid
1558,Grocery,Coffee & Tea,Solace,8.8,4.31,Budget
1559,Toys,Action Figures,Lumo,43.17,20.91,Mid
1560,Toys,Action Figures,Lumo,14.56,10.39,Budget
1561,Books,Education,Linea,22.57,11.12,Mid
1562,Fashion,Shoes,Pulse,35.5,23.84,Mid
1563,Beauty,Haircare,Orion,62.28,40.87,Mid
1564,Home,Lighting,Ridge,102.89,76.6,Premium
1565,Beauty,Haircare,Solace,47.41,24.53,Mid
1566,Fashion,Bags,Bloom,135.82,74.99,Premium
1567,Fashion,Accessories,Orion,102.59,54.09,Premium
1568,Home,Kitchen,Kora,89.05,59.37,Premium
1569,Sports,Team Sports,Zenith,34.46,18.28,Mid
1570,Grocery,Pantry,Orion,15.32,8.2,Budget
1571,Home,Furniture,Fjord,129.04,70.19,Premium
1572,Electronics,Audio,Lumo,149.41,91.16,Premium
1573,Home,Lighting,Fjord,50.08,37.49,Mid
1574,Toys,Action Figures,Ridge,43.67,23.74,Mid
1575,Electronics,Phones,Linea,159.3,96.84,Premium
1576,Sports,Team Sports,Bloom,52.41,26.33,Mid
1577,Grocery,Pantry,Nova,26.76,19.66,Mid
1578,Grocery,Snacks,Ridge,14.26,7.99,Budget
1579,Books,Non-fiction,Kora,10.12,7.14,Budget
1580,Grocery,Pantry,Atlas,18.14,8.45,Budget
1581,Electronics,Laptops,Linea,551.83,410.78,High-end
1582,Fashion,Women,Zenith,49.18,32.39,Mid
1583,Home,Cleaning,Cairo,130.85,84.7,Premium
1584,Fashion,Women,Kora,61.09,43.34,Mid
1585,Sports,Team Sports,Linea,37.89,18.38,Mid
1586,Home,Decor,Aurum,192.61,126.65,Premium
1587,Electronics,Phones,Aurum,120.37,90.01,Premium
1588,Toys,Kids,Cairo,22.71,14.06,Mid
1589,Electronics,Gaming,Bloom,80.15,41.46,Premium
1590,Books,Fiction,Bloom,17.88,9.3,Budget
1591,Sports,Fitness,Fjord,56.72,33.2,Mid
1592,Toys,Board Games,Atlas,67.57,42.92,Mid
1593,Grocery,Coffee & Tea,Fjord,13.26,6.03,Budget
1594,Sports,Fitness,Zenith,45.78,30.83,Mid
1595,Toys,Kids,Lumo,53.24,29.01,Mid
1596,Grocery,Pantry,Cairo,10.91,7.87,Budget
1597,Fashion,Accessories,Zenith,50.82,36.36,Mid
1598,Electronics,Accessories,Fjord,281.44,128.38,High-end
1599,Books,Fiction,Atlas,26.44,12.93,Mid
1600,Home,Decor,Lumo,120.25,55.74,Premium
1601,Electronics,Laptops,Lumo,169.43,110.06,Premium
1602,Books,Education,Orion,22.74,15.94,Mid
1603,Beauty,Fragrance,Aurum,39.59,26.45,Mid
1604,Home,Cleaning,Linea,64.79,30.65,Mid
1605,Books,Kids,Vela,21.78,15.0,Mid
1606,Grocery,Pantry,Linea,15.41,8.04,Budget
1607,Fashion,Women,Pulse,91.97,62.0,Premium
1608,Books,Education,Zenith,24.7,16.66,Mid
1609,Electronics,Accessories,Bloom,316.6,154.24,High-end
1610,Books,Education,Ridge,17.46,12.88,Budget
1611,Fashion,Shoes,Nova,404.7,263.3,High-end
1612,Fashion,Men,Pulse,67.45,42.39,Mid
1613,Fashion,Women,Atlas,81.49,55.4,Premium
1614,Fashion,Accessories,Kora,77.41,57.72,Mid
1615,Beauty,Makeup,Atlas,69.36,51.53,Mid
1616,Books,Education,Lumo,8.91,5.21,Budget
1617,Electronics,Audio,Vela,335.0,221.57,High-end
1618,Beauty,Haircare,Solace,33.28,15.2,Mid
1619,Home,Lighting,Solace,149.52,91.82,Premium
1620,Electronics,Audio,Mira,197.49,125.22,Premium
1621,Books,Fiction,Lumo,45.47,24.5,Mid
1622,Fashion,Men,Ridge,62.36,31.87,Mid
1623,Beauty,Haircare,Cairo,24.07,17.41,Mid
1624,Books,Education,Bloom,14.97,7.4,Budget
1625,Fashion,Shoes,Nova,103.07,49.54,Premium
1626,Home,Kitchen,Pulse,71.17,49.04,Mid
1627,Electronics,Audio,Pulse,110.63,78.68,Premium
1628,Beauty,Skincare,Linea,129.09,73.53,Premium
1629,Books,Kids,Bloom,20.39,12.59,Mid
1630,Electronics,Phones,Linea,84.41,41.09,Premium
1631,Fashion,Bags,Cairo,57.43,28.01,Mid
1632,Sports,Team Sports,Kora,133.17,63.9,Premium
1633,Electronics,Phones,Aurum,73.94,40.31,Mid
1634,Electronics,Gaming,Mira,335.24,197.12,High-end
1635,Home,Furniture,Cairo,76.22,37.01,Mid
1636,Electronics,Accessories,Fjord,253.73,180.47,High-end
1637,Fashion,Shoes,Orion,60.67,37.47,Mid
1638,Fashion,Women,Nova,88.24,54.1,Premium
1639,Fashion,Shoes,Lumo,53.81,25.25,Mid
1640,Fashion,Men,Pulse,122.11,61.8,Premium
1641,Electronics,Phones,Mira,183.32,110.19,Premium
1642,Sports,Outdoor,Zenith,29.8,15.24,Mid
1643,Toys,Kids,Aurum,68.69,31.8,Mid
1644,Electronics,Phones,Solace,142.92,96.18,Premium
1645,Home,Furniture,Atlas,93.78,56.77,Premium
1646,Home,Cleaning,Solace,110.8,63.64,Premium
1647,Fashion,Accessories,Solace,105.8,65.58,Premium
1648,Fashion,Bags,Zenith,111.91,83.05,Premium
1649,Home,Lighting,Lumo,108.99,79.15,Premium
1650,Electronics,Laptops,Pulse,342.05,211.35,High-end
1651,Home,Lighting,Solace,99.74,69.01,Premium
1652,Toys,Kids,Lumo,75.7,44.22,Mid
1653,Electronics,Gaming,Atlas,102.76,65.3,Premium
1654,Fashion,Accessories,Atlas,84.89,58.52,Premium
1655,Home,Decor,Aurum,126.32,57.27,Premium
1656,Toys,Puzzles,Nova,54.59,39.83,Mid
1657,Fashion,Shoes,Kora,78.12,54.42,Mid
1658,Fashion,Men,Bloom,65.17,44.33,Mid
1659,Books,Kids,Mira,14.13,6.73,Budget
1660,Sports,Outdoor,Bloom,98.41,58.26,Premium
1661,Grocery,Coffee & Tea,Bloom,20.96,11.65,Mid
1662,Sports,Team Sports,Kora,85.37,59.52,Premium
1663,Books,Non-fiction,Linea,30.66,15.88,Mid
1664,Beauty,Fragrance,Mira,44.87,30.49,Mid
1665,Home,Decor,Ridge,138.28,66.8,Premium
1666,Sports,Cycling,Nova,96.37,55.67,Premium
1667,Grocery,Beverages,Cairo,17.68,10.75,Budget
1668,Books,Kids,Pulse,26.8,13.15,Mid
1669,Sports,Cycling,Bloom,92.27,42.68,Premium
1670,Grocery,Beverages,Cairo,9.12,4.12,Budget
1671,Toys,Action Figures,Nova,88.08,58.37,Premium
1672,Toys,Board Games,Fjord,67.84,48.11,Mid
1673,Beauty,Fragrance,Zenith,34.42,19.59,Mid
1674,Home,Kitchen,Linea,87.48,46.04,Premium
1675,Electronics,Phones,Lumo,253.47,164.96,High-end
1676,Toys,Action Figures,Pulse,45.21,21.25,Mid
1677,Grocery,Coffee & Tea,Vela,17.41,10.41,Budget
1678,Toys,Board Games,Nova,26.53,18.13,Mid
1679,Electronics,Laptops,Pulse,222.53,120.45,Premium
1680,Electronics,Audio,Solace,181.48,110.05,Premium
1681,Electronics,Audio,Lumo,171.39,95.66,Premium
1682,Grocery,Beverages,Cairo,9.74,7.21,Budget
1683,Sports,Cycling,Vela,40.37,22.03,Mid
1684,Beauty,Skincare,Kora,33.11,15.03,Mid
1685,Home,Cleaning,Vela,78.91,40.31,Mid
1686,Electronics,Gaming,Orion,240.03,155.25,Premium
1687,Grocery,Beverages,Mira,20.93,10.28,Mid
1688,Grocery,Beverages,Cairo,16.06,8.29,Budget
1689,Home,Cleaning,Atlas,118.93,56.34,Premium
1690,Grocery,Beverages,Cairo,18.61,8.9,Budget
1691,Home,Decor,Linea,225.53,145.02,Premium
1692,Grocery,Coffee & Tea,Zenith,14.69,9.6,Budget
1693,Electronics,Accessories,Lumo,328.53,236.23,High-end
1694,Fashion,Women,Zenith,80.16,50.64,Premium
1695,Toys,Kids,Vela,35.18,18.67,Mid
1696,Home,Decor,Vela,234.94,150.57,Premium
1697,Electronics,Laptops,Kora,149.48,95.33,Premium
1698,Electronics,Laptops,Zenith,295.51,188.17,High-end
1699,Books,Non-fiction,Orion,19.01,13.18,Budget
1700,Sports,Team Sports,Ridge,74.77,46.45,Mid
1701,Electronics,Laptops,Linea,126.49,78.92,Premium
1702,Sports,Outdoor,Zenith,104.72,67.93,Premium
1703,Sports,Outdoor,Aurum,55.4,30.36,Mid
1704,Fashion,Men,Solace,85.75,58.95,Premium
1705,Sports,Outdoor,Linea,46.61,29.63,Mid
1706,Electronics,Gaming,Zenith,50.57,33.79,Mid
1707,Home,Cleaning,Lumo,142.37,79.62,Premium
1708,Electronics,Phones,Atlas,162.63,85.91,Premium
1709,Books,Non-fiction,Linea,12.92,7.78,Budget
1710,Grocery,Pantry,Kora,23.45,12.87,Mid
1711,Home,Kitchen,Cairo,99.43,46.69,Premium
1712,Toys,Kids,Ridge,72.88,34.04,Mid
1713,Grocery,Beverages,Ridge,8.36,3.85,Budget
1714,Fashion,Bags,Mira,33.61,23.72,Mid
1715,Grocery,Pantry,Vela,45.22,29.19,Mid
1716,Fashion,Bags,Kora,88.9,45.81,Premium
1717,Grocery,Pantry,Fjord,7.31,4.2,Budget
1718,Toys,Action Figures,Mira,43.08,27.49,Mid
1719,Beauty,Haircare,Orion,54.46,29.31,Mid
1720,Beauty,Haircare,Orion,39.02,21.11,Mid
1721,Home,Cleaning,Cairo,90.51,44.43,Premium
1722,Fashion,Men,Nova,101.85,58.9,Premium
1723,Fashion,Bags,Aurum,71.6,45.38,Mid
1724,Electronics,Audio,Vela,69.13,37.95,Mid
1725,Beauty,Skincare,Nova,28.37,19.9,Mid
1726,Beauty,Haircare,Linea,72.75,53.74,Mid
1727,Books,Non-fiction,Linea,41.48,30.0,Mid
1728,Home,Lighting,Ridge,109.55,70.02,Premium
1729,Fashion,Bags,Zenith,76.01,49.93,Mid
1730,Beauty,Haircare,Cairo,73.99,53.8,Mid
1731,Grocery,Beverages,Bloom,12.44,7.81,Budget
1732,Home,Lighting,Cairo,273.31,158.27,High-end
1733,Home,Lighting,Kora,123.27,70.8,Premium
1734,Beauty,Fragrance,Vela,34.82,16.66,Mid
1735,Electronics,Accessories,Linea,331.39,159.59,High-end
1736,Sports,Team Sports,Aurum,102.28,60.01,Premium
1737,Grocery,Pantry,Fjord,7.14,4.93,Budget
1738,Electronics,Phones,Orion,189.45,115.42,Premium
1739,Home,Lighting,Aurum,38.37,20.09,Mid
1740,Beauty,Fragrance,Mira,69.18,47.78,Mid
1741,Grocery,Snacks,Vela,7.1,4.1,Budget
1742,Fashion,Accessories,Aurum,80.75,49.8,Premium
1743,Grocery,Snacks,Bloom,29.47,14.76,Mid
1744,Fashion,Accessories,Cairo,171.07,105.46,Premium
1745,Fashion,Bags,Mira,107.2,69.67,Premium
1746,Home,Kitchen,Vela,38.2,19.83,Mid
1747,Electronics,Laptops,Kora,228.12,150.08,Premium
1748,Toys,Kids,Zenith,25.23,17.91,Mid
1749,Electronics,Accessories,Aurum,154.78,114.85,Premium
1750,Fashion,Accessories,Mira,63.0,29.11,Mid
1751,Beauty,Skincare,Atlas,40.68,26.98,Mid
1752,Home,Kitchen,Mira,26.28,18.22,Mid
1753,Grocery,Coffee & Tea,Mira,11.23,8.42,Budget
1754,Fashion,Bags,Mira,75.56,48.5,Mid
1755,Fashion,Men,Orion,64.19,29.89,Mid
1756,Electronics,Audio,Mira,363.53,172.6,High-end
1757,Home,Kitchen,Kora,69.9,49.41,Mid
1758,Home,Furniture,Cairo,138.77,72.96,Premium
1759,Fashion,Accessories,Ridge,60.57,29.81,Mid
1760,Toys,Kids,Atlas,35.5,17.33,Mid
1761,Books,Non-fiction,Atlas,12.21,8.66,Budget
1762,Beauty,Makeup,Nova,53.58,28.7,Mid
1763,Toys,Action Figures,Kora,79.82,44.76,Mid
1764,Home,Kitchen,Linea,107.55,56.5,Premium
1765,Books,Kids,Solace,25.79,17.1,Mid
1766,Grocery,Beverages,Ridge,16.08,9.04,Budget
1767,Sports,Team Sports,Zenith,116.43,73.78,Premium
1768,Home,Decor,Bloom,162.62,96.87,Premium
1769,Electronics,Gaming,Aurum,195.75,107.65,Premium
1770,Books,Fiction,Mira,22.6,13.66,Mid
1771,Toys,Puzzles,Lumo,31.9,17.9,Mid
1772,Electronics,Audio,Orion,247.67,153.48,Premium
1773,Beauty,Skincare,Aurum,38.64,23.77,Mid
1774,Sports,Team Sports,Pulse,123.04,59.89,Premium
1775,Fashion,Women,Aurum,70.73,46.38,Mid
1776,Fashion,Bags,Pulse,69.53,35.71,Mid
1777,Beauty,Fragrance,Vela,35.66,20.45,Mid
1778,Grocery,Snacks,Bloom,11.95,8.22,Budget
1779,Grocery,Coffee & Tea,Mira,18.58,10.45,Budget
1780,Books,Education,Cairo,12.51,8.39,Budget
1781,Electronics,Accessories,Pulse,137.81,103.3,Premium
1782,Electronics,Gaming,Kora,184.08,120.45,Premium
1783,Sports,Cycling,Bloom,62.65,29.75,Mid
1784,Toys,Action Figures,Zenith,128.32,95.67,Premium
1785,Fashion,Women,Vela,56.86,31.44,Mid
1786,Books,Kids,Solace,17.9,8.23,Budget
1787,Grocery,Pantry,Atlas,25.99,19.16,Mid
1788,Fashion,Shoes,Kora,75.17,52.85,Mid
1789,Toys,Board Games,Orion,26.33,15.95,Mid
1790,Fashion,Bags,Lumo,41.34,27.1,Mid
1791,Home,Furniture,Aurum,139.94,72.41,Premium
1792,Electronics,Gaming,Mira,252.33,122.0,High-end
1793,Home,Cleaning,Bloom,81.69,41.56,Premium
1794,Grocery,Beverages,Orion,9.78,4.72,Budget
1795,Fashion,Women,Aurum,26.08,17.42,Mid
1796,Books,Education,Solace,21.74,12.34,Mid
1797,Grocery,Coffee & Tea,Mira,22.57,13.73,Mid
1798,Sports,Outdoor,Bloom,75.43,43.84,Mid
1799,Grocery,Beverages,Atlas,14.43,6.92,Budget
1800,Home,Lighting,Mira,58.24,28.04,Mid
1801,Electronics,Accessories,Bloom,348.75,235.04,High-end
1802,Toys,Kids,Mira,10.02,5.88,Budget
1803,Books,Fiction,Vela,23.26,17.03,Mid
1804,Fashion,Bags,Nova,80.78,42.75,Premium
1805,Electronics,Accessories,Lumo,475.47,277.72,High-end
1806,Toys,Board Games,Cairo,11.97,8.85,Budget
1807,Fashion,Men,Solace,79.56,38.8,Mid
1808,Beauty,Fragrance,Pulse,19.42,12.41,Budget
1809,Home,Lighting,Solace,167.23,81.8,Premium
1810,Sports,Cycling,Kora,48.36,34.53,Mid
1811,Beauty,Haircare,Linea,18.76,12.74,Budget
1812,Electronics,Laptops,Kora,96.77,52.32,Premium
1813,Electronics,Gaming,Cairo,160.92,107.73,Premium
1814,Fashion,Women,Pulse,101.15,47.21,Premium
1815,Electronics,Accessories,Lumo,118.41,79.11,Premium
1816,Books,Kids,Fjord,24.82,17.33,Mid
1817,Electronics,Gaming,Zenith,167.11,112.55,Premium
1818,Toys,Board Games,Vela,33.8,16.93,Mid
1819,Fashion,Bags,Linea,79.39,47.93,Mid
1820,Books,Education,Cairo,26.6,13.92,Mid
1821,Electronics,Audio,Vela,294.29,182.77,High-end
1822,Toys,Kids,Bloom,40.42,18.88,Mid
1823,Books,Education,Linea,23.58,12.64,Mid
1824,Books,Non-fiction,Solace,22.17,15.51,Mid
1825,Home,Kitchen,Bloom,96.5,70.59,Premium
1826,Home,Kitchen,Aurum,200.94,141.34,Premium
1827,Electronics,Audio,Cairo,80.51,59.35,Premium
1828,Fashion,Men,Atlas,216.8,116.08,Premium
1829,Sports,Outdoor,Fjord,32.59,23.19,Mid
1830,Electronics,Accessories,Mira,176.67,83.09,Premium
1831,Sports,Fitness,Solace,41.41,30.07,Mid
1832,Electronics,Laptops,Solace,232.99,152.27,Premium
1833,Sports,Team Sports,Lumo,73.11,52.62,Mid
1834,Grocery,Beverages,Ridge,11.09,7.04,Budget
1835,Fashion,Accessories,Linea,61.1,30.63,Mid
1836,Fashion,Women,Zenith,72.56,52.69,Mid
1837,Toys,Board Games,Ridge,40.31,29.01,Mid
1838,Grocery,Pantry,Kora,15.91,9.44,Budget
1839,Books,Kids,Solace,12.81,9.02,Budget
1840,Beauty,Skincare,Bloom,40.09,22.17,Mid
1841,Grocery,Pantry,Aurum,14.77,9.65,Budget
1842,Electronics,Phones,Nova,199.74,133.13,Premium
1843,Electronics,Audio,Kora,123.41,66.41,Premium
1844,Grocery,Coffee & Tea,Fjord,9.5,5.98,Budget
1845,Fashion,Shoes,Pulse,79.79,42.78,Mid
1846,Home,Furniture,Linea,122.5,78.72,Premium
1847,Fashion,Shoes,Nova,66.78,47.85,Mid
1848,Beauty,Fragrance,Aurum,27.45,14.4,Mid
1849,Home,Cleaning,Solace,67.12,31.96,Mid
1850,Home,Lighting,Bloom,105.01,49.43,Premium
1851,Electronics,Audio,Mira,179.43,129.99,Premium
1852,Toys,Action Figures,Atlas,19.66,10.9,Budget
1853,Books,Education,Mira,24.69,12.19,Mid
1854,Electronics,Accessories,Vela,560.94,332.35,High-end
1855,Fashion,Accessories,Fjord,60.91,29.25,Mid
1856,Grocery,Pantry,Cairo,9.78,5.04,Budget
1857,Electronics,Phones,Linea,406.29,199.62,High-end
1858,Toys,Action Figures,Vela,19.54,12.28,Budget
1859,Home,Cleaning,Mira,127.21,68.34,Premium
1860,Toys,Puzzles,Kora,59.35,39.49,Mid
1861,Sports,Cycling,Atlas,104.94,50.39,Premium
1862,Books,Fiction,Fjord,14.4,6.62,Budget
1863,Home,Kitchen,Vela,122.97,91.03,Premium
1864,Electronics,Laptops,Cairo,141.14,91.16,Premium
1865,Fashion,Bags,Lumo,148.42,84.83,Premium
1866,Books,Non-fiction,Ridge,9.55,6.34,Budget
1867,Electronics,Audio,Bloom,139.41,83.94,Premium
1868,Electronics,Gaming,Nova,130.94,85.02,Premium
1869,Grocery,Snacks,Mira,11.49,6.14,Budget
1870,Sports,Cycling,Orion,44.53,26.51,Mid
1871,Fashion,Bags,Ridge,70.48,49.87,Mid
1872,Fashion,Accessories,Zenith,89.17,50.85,Premium
1873,Home,Cleaning,Bloom,72.69,48.19,Mid
1874,Books,Fiction,Atlas,16.53,8.87,Budget
1875,Fashion,Women,Kora,48.1,21.87,Mid
1876,Fashion,Women,Fjord,139.42,69.35,Premium
1877,Fashion,Accessories,Fjord,54.08,28.07,Mid
1878,Home,Lighting,Orion,139.35,76.64,Premium
1879,Home,Decor,Nova,107.95,65.23,Premium
1880,Sports,Team Sports,Pulse,31.97,20.44,Mid
1881,Toys,Kids,Lumo,40.24,29.02,Mid
1882,Toys,Board Games,Vela,12.06,7.71,Budget
1883,Beauty,Skincare,Fjord,34.07,23.08,Mid
1884,Sports,Cycling,Pulse,62.94,38.85,Mid
1885,Beauty,Makeup,Vela,26.23,13.83,Mid
1886,Grocery,Coffee & Tea,Bloom,21.27,13.62,Mid
1887,Fashion,Shoes,Bloom,31.91,16.39,Mid
1888,Electronics,Phones,Cairo,124.28,71.09,Premium
1889,Fashion,Bags,Fjord,86.31,45.07,Premium
1890,Grocery,Pantry,Zenith,8.59,6.11,Budget
1891,Books,Fiction,Bloom,16.62,10.87,Budget
1892,Beauty,Makeup,Zenith,73.98,50.52,Mid
1893,Electronics,Phones,Fjord,108.68,49.0,Premium
1894,Toys,Board Games,Vela,22.87,11.9,Mid
1895,Sports,Outdoor,Kora,48.16,30.78,Mid
1896,Fashion,Men,Nova,171.38,88.73,Premium
1897,Electronics,Audio,Linea,99.02,65.53,Premium
1898,Sports,Outdoor,Vela,92.93,46.18,Premium
1899,Fashion,Accessories,Fjord,48.57,22.23,Mid
1900,Electronics,Laptops,Nova,143.71,103.99,Premium
1901,Fashion,Bags,Nova,68.93,38.34,Mid
1902,Books,Fiction,Mira,14.0,7.07,Budget
1903,Fashion,Men,Lumo,80.74,42.79,Premium
1904,Fashion,Accessories,Mira,19.5,11.85,Budget
1905,Beauty,Skincare,Cairo,51.53,37.07,Mid
1906,Home,Furniture,Lumo,300.57,147.63,High-end
1907,Electronics,Audio,Orion,181.22,104.93,Premium
1908,Sports,Cycling,Nova,74.11,36.75,Mid
1909,Fashion,Accessories,Vela,35.16,20.59,Mid
1910,Sports,Team Sports,Kora,123.04,61.42,Premium
1911,Fashion,Accessories,Linea,159.34,116.37,Premium
1912,Home,Lighting,Bloom,90.32,48.34,Premium
1913,Fashion,Women,Fjord,140.6,86.8,Premium
1914,Electronics,Phones,Kora,169.43,113.84,Premium
1915,Electronics,Gaming,Atlas,284.36,209.18,High-end
1916,Grocery,Pantry,Pulse,18.95,12.69,Budget
1917,Books,Fiction,Ridge,19.58,9.33,Budget
1918,Fashion,Accessories,Orion,65.3,37.16,Mid
1919,Books,Education,Atlas,12.86,6.2,Budget
1920,Sports,Team Sports,Bloom,52.69,28.28,Mid
1921,Home,Furniture,Linea,59.86,44.36,Mid
1922,Beauty,Fragrance,Pulse,59.73,26.97,Mid
1923,Grocery,Coffee & Tea,Pulse,26.52,14.12,Mid
1924,Grocery,Snacks,Fjord,29.83,18.75,Mid
1925,Grocery,Coffee & Tea,Mira,28.02,19.95,Mid
1926,Grocery,Beverages,Mira,17.09,8.21,Budget
1927,Sports,Team Sports,Zenith,112.36,68.01,Premium
1928,Fashion,Bags,Atlas,136.33,93.25,Premium
1929,Electronics,Accessories,Ridge,129.94,77.78,Premium
1930,Electronics,Gaming,Linea,377.99,224.79,High-end
1931,Grocery,Pantry,Ridge,28.01,19.42,Mid
1932,Toys,Action Figures,Zenith,28.98,21.35,Mid
1933,Grocery,Beverages,Ridge,26.31,16.28,Mid
1934,Electronics,Accessories,Cairo,138.8,70.0,Premium
1935,Sports,Outdoor,Bloom,105.09,72.76,Premium
1936,Toys,Puzzles,Vela,32.13,22.66,Mid
1937,Fashion,Bags,Bloom,84.74,56.8,Premium
1938,Beauty,Haircare,Bloom,166.67,81.59,Premium
1939,Fashion,Accessories,Lumo,55.89,29.28,Mid
1940,Fashion,Accessories,Mira,44.87,26.7,Mid
1941,Home,Decor,Vela,125.24,68.57,Premium
1942,Books,Non-fiction,Aurum,21.01,9.92,Mid
1943,Grocery,Beverages,Ridge,22.31,10.14,Mid
1944,Grocery,Snacks,Orion,12.04,5.54,Budget
1945,Grocery,Coffee & Tea,Vela,8.96,5.76,Budget
1946,Grocery,Coffee & Tea,Zenith,10.44,6.53,Budget
1947,Electronics,Audio,Linea,219.17,105.26,Premium
1948,Beauty,Haircare,Atlas,49.93,35.75,Mid
1949,Fashion,Shoes,Bloom,67.09,40.36,Mid
1950,Home,Furniture,Kora,87.28,42.2,Premium
1951,Home,Furniture,Linea,86.15,45.19,Premium
1952,Electronics,Phones,Mira,94.43,69.31,Premium
1953,Fashion,Accessories,Lumo,82.74,49.59,Premium
1954,Home,Decor,Vela,54.96,32.19,Mid
1955,Home,Decor,Cairo,70.69,38.25,Mid
1956,Beauty,Makeup,Mira,34.31,21.54,Mid
1957,Home,Furniture,Nova,204.46,110.62,Premium
1958,Beauty,Makeup,Fjord,54.18,35.92,Mid
1959,Electronics,Phones,Pulse,561.26,392.59,High-end
1960,Toys,Board Games,Kora,32.5,16.14,Mid
1961,Home,Furniture,Lumo,105.17,56.24,Premium
1962,Toys,Board Games,Aurum,51.86,31.49,Mid
1963,Grocery,Pantry,Solace,18.28,9.92,Budget
1964,Books,Kids,Mira,22.14,12.24,Mid
1965,Electronics,Phones,Kora,243.86,160.02,Premium
1966,Grocery,Snacks,Fjord,15.6,10.22,Budget
1967,Fashion,Women,Aurum,172.16,123.89,Premium
1968,Electronics,Phones,Lumo,151.07,72.55,Premium
1969,Toys,Board Games,Atlas,23.92,16.32,Mid
1970,Electronics,Phones,Aurum,97.08,52.3,Premium
1971,Grocery,Coffee & Tea,Fjord,7.18,5.2,Budget
1972,Sports,Fitness,Atlas,30.47,13.74,Mid
1973,Home,Decor,Atlas,67.16,39.78,Mid
1974,Sports,Fitness,Ridge,74.88,54.74,Mid
1975,Electronics,Audio,Vela,133.45,77.45,Premium
1976,Beauty,Makeup,Atlas,65.59,39.17,Mid
1977,Electronics,Laptops,Atlas,290.63,156.39,High-end
1978,Books,Non-fiction,Linea,23.29,15.55,Mid
1979,Electronics,Accessories,Lumo,240.8,135.86,Premium
1980,Toys,Puzzles,Bloom,75.24,51.68,Mid
1981,Toys,Action Figures,Vela,22.43,13.46,Mid
1982,Sports,Team Sports,Cairo,33.63,19.75,Mid
1983,Electronics,Gaming,Aurum,97.26,59.04,Premium
1984,Sports,Fitness,Ridge,126.29,64.62,Premium
1985,Sports,Outdoor,Atlas,23.89,15.13,Mid
1986,Sports,Outdoor,Fjord,100.63,65.72,Premium
1987,Beauty,Skincare,Atlas,68.24,38.5,Mid
1988,Fashion,Bags,Bloom,109.8,76.45,Premium
1989,Home,Lighting,Bloom,30.84,22.39,Mid
1990,Fashion,Accessories,Kora,81.94,46.79,Premium
1991,Fashion,Accessories,Fjord,119.61,70.35,Premium
1992,Sports,Team Sports,Orion,86.06,50.13,Premium
1993,Home,Cleaning,Mira,96.92,53.13,Premium
1994,Grocery,Pantry,Bloom,17.66,8.63,Budget
1995,Books,Fiction,Aurum,25.53,18.15,Mid
1996,Sports,Outdoor,Bloom,64.7,31.37,Mid
1997,Beauty,Makeup,Orion,82.2,57.58,Premium
1998,Electronics,Audio,Kora,194.36,141.94,Premium
1999,Books,Non-fiction,Lumo,15.9,11.7,Budget
2000,Home,Kitchen,Fjord,51.05,27.12,Mid
2001,Beauty,Haircare,Linea,26.72,16.34,Mid
2002,Fashion,Accessories,Solace,54.06,32.92,Mid
2003,Home,Furniture,Ridge,83.8,44.0,Premium
2004,Grocery,Coffee & Tea,Mira,22.18,15.51,Mid
2005,Electronics,Laptops,Kora,122.46,76.06,Premium
2006,Fashion,Women,Vela,89.36,52.54,Premium
2007,Home,Furniture,Ridge,116.91,80.36,Premium
2008,Beauty,Skincare,Aurum,73.26,43.16,Mid
2009,Grocery,Snacks,Ridge,22.1,12.07,Mid
2010,Grocery,Beverages,Kora,15.74,11.7,Budget
2011,Beauty,Makeup,Bloom,19.8,13.59,Budget
2012,Home,Decor,Ridge,54.95,35.12,Mid
2013,Fashion,Accessories,Aurum,102.3,65.57,Premium
2014,Sports,Team Sports,Vela,97.96,68.9,Premium
2015,Home,Lighting,Bloom,131.35,89.1,Premium
2016,Electronics,Audio,Nova,451.32,270.5,High-end
2017,Home,Lighting,Atlas,34.47,24.27,Mid
2018,Electronics,Laptops,Solace,181.73,98.1,Premium
2019,Home,Lighting,Orion,66.57,43.15,Mid
2020,Electronics,Gaming,Lumo,140.3,71.53,Premium
2021,Electronics,Gaming,Nova,245.04,168.33,Premium
